"Item","Name","Family","LineScale","LineVendor","Weight","Price","Amount","BaseAmount"
"63","PIERNA DE CERDO","2","3","102","2.06","112","230.72","230.72"
"23","DESHEBRAR RES","1","1","105","0.55","192","105.6","105.6"
"69","CHULETA AHUMADA","2","1","105","0.61","127","77.47","77.47"
"66","ESPINAZO","2","1","102","0.5","71","35.5","35.5"
"63","PIERNA DE CERDO","2","3","102","0.51","112","57.12","57.12"
"63","PIERNA DE CERDO","2","3","102","4.15","112","464.8","464.8"
"3","BISTEC RES","1","2","116","0.49","196","96.04","96.04"
"71","CHORIZO","2","1","105","0.6","122","73.2","73.2"
"18","PEINECILLO","1","2","116","0.82","198","162.36","162.36"
"14","MOLIDA MIXTA","2","1","116","0.37","149","55.13","55.13"
"45","MILANESA POLLO","3","2","116","0.1","175","17.5","17.5"
"64","COSTILLA DE CERDO","2","3","102","1.02","112","114.24","114.24"
"18","PEINECILLO","1","1","105","1.51","198","298.98","298.98"
"74","CABEZA DE CERDO","2","3","102","2.44","32","78.08","78.08"
"66","ESPINAZO","2","1","105","1.55","71","110.05","110.05"
"4","MOLIDA ESP","1","2","116","0.29","196","56.84","56.84"
"70","TOCINO","2","2","116","0.24","175","42","42"
"83","HUESO CARNUDO CERDO","2","1","105","1.11","12","13.32","13.32"
"28","BISTEC REBANADO","1","1","105","0.37","135","49.95","49.95"
"3","BISTEC RES","1","2","116","0.49","196","96.04","96.04"
"66","ESPINAZO","2","3","102","2.99","71","212.29","212.29"
"42","PECHUGA CON HUESO","3","2","116","0.93","138","128.34","128.34"
"66","ESPINAZO","2","1","105","1.09","71","77.39","77.39"
"63","PIERNA DE CERDO","2","3","102","2.05","112","229.6","229.6"
"78","LENGUA DE CERDO","2","3","102","0.92","100","92","92"
"28","BISTEC REBANADO","1","1","105","0.75","135","101.25","101.25"
"66","ESPINAZO","2","1","116","1.54","71","109.34","109.34"
"64","COSTILLA DE CERDO","2","1","105","0.7","112","78.4","78.4"
"43","PIERNA Y MUSLO","3","2","116","2","40","80","80"
"28","BISTEC REBANADO","1","3","102","1","135","135","135"
"70","TOCINO","2","1","105","0.18","175","31.5","31.5"
"28","BISTEC REBANADO","1","3","102","1.2","135","162","162"
"1","HUEVO","5","1","114","1.01","44","44.44","44.44"
"63","PIERNA DE CERDO","2","1","109","2.01","112","225.12","225.12"
"83","HUESO CARNUDO CERDO","2","1","105","1.11","12","13.32","13.32"
"45","MILANESA POLLO","3","2","116","0.47","175","82.25","82.25"
"45","MILANESA POLLO","3","3","102","0.58","175","101.5","101.5"
"66","ESPINAZO","2","1","105","0.73","71","51.83","51.83"
"16","ARRACHERA MARINADA","1","1","105","0.2","210","42","42"
"44","PECHUGA SIN HUESO","3","2","116","0.6","175","105","105"
"63","PIERNA DE CERDO","2","3","102","3.66","112","409.92","409.92"
"63","PIERNA DE CERDO","2","2","116","1.99","112","222.88","222.88"
"68","LOMO","2","1","105","0.52","119","61.88","61.88"
"66","ESPINAZO","2","3","102","2.89","71","205.19","205.19"
"66","ESPINAZO","2","1","116","0.96","71","68.16","68.16"
"66","ESPINAZO","2","1","116","1.08","71","76.68","76.68"
"18","PEINECILLO","1","3","102","1.26","198","249.48","249.48"
"42","PECHUGA CON HUESO","3","3","102","1.09","138","150.42","150.42"
"73","MOLIDA CERDO","2","1","105","0.87","117","101.79","101.79"
"8","LABIO RES","1","2","116","10.05","190","1909.5","1909.5"
"73","MOLIDA CERDO","2","1","105","0.69","117","80.73","80.73"
"70","TOCINO","2","1","105","0.12","175","21","21"
"76","CHICHARRON","2","1","105","0.16","295","47.2","47.2"
"69","CHULETA AHUMADA","2","1","105","0.52","127","66.04","66.04"
"63","PIERNA DE CERDO","2","1","105","1.24","112","138.88","138.88"
"81","BISTEC DE CERDO","2","3","102","2.96","117","346.32","346.32"
"45","MILANESA POLLO","3","1","105","0.17","175","29.75","29.75"
"66","ESPINAZO","2","1","105","0.6","71","42.6","42.6"
"63","PIERNA DE CERDO","2","1","105","0.57","112","63.84","63.84"
"79","CUERO CERDO","2","1","105","0.46","58","26.68","26.68"
"28","BISTEC REBANADO","1","3","102","1","135","135","135"
"42","PECHUGA CON HUESO","3","1","105","0.54","138","74.52","74.52"
"46","ALITAS POLLO","3","1","105","0.52","108","56.16","56.16"
"28","BISTEC REBANADO","1","1","102","0.59","135","79.65","79.65"
"29","MENUDO","1","1","105","4.58","85","389.3","389.3"
"18","PEINECILLO","1","3","102","1.05","198","207.9","207.9"
"66","ESPINAZO","2","1","105","1.1","71","78.1","78.1"
"83","HUESO CARNUDO CERDO","2","1","105","2.18","12","26.16","26.16"
"75","MANITAS DE CERDO","2","3","107","2.05","35","71.75","71.75"
"83","HUESO CARNUDO CERDO","2","1","116","1.04","12","12.48","12.48"
"43","PIERNA Y MUSLO","3","2","116","2.11","40","84.4","84.4"
"75","MANITAS DE CERDO","2","1","105","0.4","35","14","14"
"18","PEINECILLO","1","3","109","0.35","198","69.3","69.3"
"96","CHICHARRON PRENSADO","2","1","102","0.2","170","34","34"
"3","BISTEC RES","1","3","109","0.53","196","103.88","103.88"
"18","PEINECILLO","1","3","109","0.27","198","53.46","53.46"
"63","PIERNA DE CERDO","2","3","107","1.02","112","114.24","114.24"
"63","PIERNA DE CERDO","2","1","105","0.66","112","73.92","73.92"
"66","ESPINAZO","2","3","107","1.02","71","72.42","72.42"
"75","MANITAS DE CERDO","2","2","116","1.9","35","66.5","66.5"
"43","PIERNA Y MUSLO","3","3","107","2.37","40","94.8","94.8"
"63","PIERNA DE CERDO","2","1","105","1.31","112","146.72","146.72"
"67","CHAMORRO","2","3","102","2.95","68","200.6","200.6"
"75","MANITAS DE CERDO","2","2","116","1.08","35","37.8","37.8"
"74","CABEZA DE CERDO","2","1","105","2.28","32","72.96","72.96"
"63","PIERNA DE CERDO","2","3","107","1.54","112","172.48","172.48"
"75","MANITAS DE CERDO","2","1","105","2.08","35","72.8","72.8"
"20","BANDERA RES","1","3","109","1.54","139","214.06","214.06"
"74","CABEZA DE CERDO","2","2","116","2.1","32","67.2","67.2"
"70","TOCINO","2","1","109","0.17","175","29.75","29.75"
"63","PIERNA DE CERDO","2","3","107","0.72","112","80.64","80.64"
"54","TENDER","3","2","109","0.99","158","156.42","156.42"
"634","DEDOS DE QUESO","3","2","109","0.29","225","65.25","65.25"
"75","MANITAS DE CERDO","2","3","102","0.78","35","27.3","27.3"
"75","MANITAS DE CERDO","2","2","116","3.22","35","112.7","112.7"
"79","CUERO CERDO","2","1","105","1.13","58","65.54","65.54"
"68","LOMO","2","3","109","1.01","119","120.19","120.19"
"83","HUESO CARNUDO CERDO","2","3","104","1.51","12","18.12","18.12"
"83","HUESO CARNUDO CERDO","2","3","107","1.51","12","18.12","18.12"
"69","CHULETA AHUMADA","2","3","107","0.21","127","26.67","26.67"
"83","HUESO CARNUDO CERDO","2","1","105","1.53","12","18.36","18.36"
"3","BISTEC RES","1","3","107","0.51","196","99.96","99.96"
"77","ADOBADA","2","1","107","0.41","121","49.61","49.61"
"71","CHORIZO","2","3","107","0.4","122","48.8","48.8"
"63","PIERNA DE CERDO","2","1","105","1.17","112","131.04","131.04"
"83","HUESO CARNUDO CERDO","2","3","102","2.78","12","33.36","33.36"
"63","PIERNA DE CERDO","2","2","116","1.02","112","114.24","114.24"
"66","ESPINAZO","2","1","105","3.12","71","221.52","221.52"
"3","BISTEC RES","1","3","107","0.26","196","50.96","50.96"
"83","HUESO CARNUDO CERDO","2","1","105","2.07","12","24.84","24.84"
"71","CHORIZO","2","2","116","0.48","122","58.56","58.56"
"81","BISTEC DE CERDO","2","3","109","1.07","117","125.19","125.19"
"28","BISTEC REBANADO","1","1","105","0.51","135","68.85","68.85"
"45","MILANESA POLLO","3","3","107","0.38","175","66.5","66.5"
"68","LOMO","2","2","116","1.56","119","185.64","185.64"
"28","BISTEC REBANADO","1","3","105","1","135","135","135"
"71","CHORIZO","2","1","105","0.55","122","67.1","67.1"
"67","CHAMORRO","2","3","107","0.88","68","59.84","59.84"
"18","PEINECILLO","1","2","116","0.97","198","192.06","192.06"
"68","LOMO","2","2","116","1.03","119","122.57","122.57"
"66","ESPINAZO","2","1","116","1.45","71","102.95","102.95"
"74","CABEZA DE CERDO","2","3","109","2.16","32","69.12","69.12"
"43","PIERNA Y MUSLO","3","3","107","2.15","40","86","86"
"83","HUESO CARNUDO CERDO","2","1","116","1.07","12","12.84","12.84"
"46","ALITAS POLLO","3","3","107","0.64","108","69.12","69.12"
"66","ESPINAZO","2","1","109","0.83","71","58.93","58.93"
"63","PIERNA DE CERDO","2","3","109","0.74","112","82.88","82.88"
"78","LENGUA DE CERDO","2","3","109","0.58","100","58","58"
"83","HUESO CARNUDO CERDO","2","1","109","1.73","12","20.76","20.76"
"3","BISTEC RES","1","3","107","1.01","196","197.96","197.96"
"44","PECHUGA SIN HUESO","3","3","107","0.72","175","126","126"
"43","PIERNA Y MUSLO","3","2","116","2.05","40","82","82"
"42","PECHUGA CON HUESO","3","3","107","1.6","138","220.8","220.8"
"66","ESPINAZO","2","1","109","2.02","71","143.42","143.42"
"74","CABEZA DE CERDO","2","1","109","2.21","32","70.72","70.72"
"28","BISTEC REBANADO","1","3","107","1.01","135","136.35","136.35"
"59","PALOMITAS DE POLLO","3","3","107","0.62","95","58.9","58.9"
"3","BISTEC RES","1","2","116","1.48","196","290.08","290.08"
"44","PECHUGA SIN HUESO","3","3","107","1.08","175","189","189"
"66","ESPINAZO","2","2","116","1.92","71","136.32","136.32"
"67","CHAMORRO","2","3","109","2.05","68","139.4","139.4"
"63","PIERNA DE CERDO","2","1","109","1.02","112","114.24","114.24"
"14","MOLIDA MIXTA","2","1","109","0.32","149","47.68","47.68"
"83","HUESO CARNUDO CERDO","2","3","104","4.02","12","48.24","48.24"
"19","PICAÑA","1","3","107","0.44","198","87.12","87.12"
"825","MILANESA EMPANIZADA","3","2","116","0.99","130","128.7","128.7"
"69","CHULETA AHUMADA","2","1","104","0.7","127","88.9","88.9"
"44","PECHUGA SIN HUESO","3","2","116","0.8","175","140","140"
"28","BISTEC REBANADO","1","3","107","0.74","135","99.9","99.9"
"83","HUESO CARNUDO CERDO","2","1","109","0.96","12","11.52","11.52"
"4","MOLIDA ESP","1","3","107","0.54","196","105.84","105.84"
"63","PIERNA DE CERDO","2","1","109","0.57","112","63.84","63.84"
"45","MILANESA POLLO","3","2","116","0.48","175","84","84"
"63","PIERNA DE CERDO","2","1","109","0.5","112","56","56"
"4","MOLIDA ESP","1","3","105","1.06","196","207.76","207.76"
"3","BISTEC RES","1","2","116","0.47","196","92.12","92.12"
"48","HAMBURGUESA POLLO","3","3","107","0.77","98","75.46","75.46"
"23","DESHEBRAR RES","1","2","116","0.49","192","94.08","94.08"
"18","PEINECILLO","1","1","105","0.56","198","110.88","110.88"
"42","PECHUGA CON HUESO","3","3","107","0.93","138","128.34","128.34"
"83","HUESO CARNUDO CERDO","2","3","102","4.66","12","55.92","55.92"
"71","CHORIZO","2","3","107","0.48","122","58.56","58.56"
"70","TOCINO","2","3","107","0.18","175","31.5","31.5"
"66","ESPINAZO","2","1","109","1.1","71","78.1","78.1"
"69","CHULETA AHUMADA","2","3","107","0.54","127","68.58","68.58"
"96","CHICHARRON PRENSADO","2","2","116","0.99","170","168.3","168.3"
"70","TOCINO","2","1","109","0.14","175","24.5","24.5"
"71","CHORIZO","2","1","109","0.23","122","28.06","28.06"
"102","FILETE TILAPIA","4","3","114","0.5","128","64","64"
"252","MEDALLON DE SALMON","4","3","114","0.49","375","183.75","183.75"
"65","FREIR","2","2","116","0.36","112","40.32","40.32"
"78","LENGUA DE CERDO","2","1","109","0.3","100","30","30"
"28","BISTEC REBANADO","1","3","102","0.5","135","67.5","67.5"
"53","MENUDENCIAS","3","1","109","1.27","60","76.2","76.2"
"14","MOLIDA MIXTA","2","3","102","0.26","149","38.74","38.74"
"54","TENDER","3","2","102","0.55","158","86.9","86.9"
"15","HIGADO RES","1","3","107","0.52","70","36.4","36.4"
"15","HIGADO RES","1","3","107","0.52","70","36.4","36.4"
"28","BISTEC REBANADO","1","3","102","1.73","135","233.55","233.55"
"3","BISTEC RES","1","3","107","0.73","196","143.08","143.08"
"66","ESPINAZO","2","1","103","2.39","71","169.69","169.69"
"96","CHICHARRON PRENSADO","2","1","105","1.01","170","171.7","171.7"
"69","CHULETA AHUMADA","2","1","102","0.44","127","55.88","55.88"
"71","CHORIZO","2","1","105","0.27","122","32.94","32.94"
"29","MENUDO","1","1","105","2.16","85","183.6","183.6"
"67","CHAMORRO","2","1","105","4","68","272","272"
"78","LENGUA DE CERDO","2","2","102","0.77","100","77","77"
"42","PECHUGA CON HUESO","3","1","105","0.9","138","124.2","124.2"
"43","PIERNA Y MUSLO","3","2","102","2.13","40","85.2","85.2"
"63","PIERNA DE CERDO","2","3","109","2.95","112","330.4","330.4"
"43","PIERNA Y MUSLO","3","2","102","3.21","40","128.4","128.4"
"6","COCIDO SURTIDO","1","3","105","0.76","149","113.24","113.24"
"67","CHAMORRO","2","3","109","0.93","68","63.24","63.24"
"65","FREIR","2","3","109","0.58","112","64.96","64.96"
"3","BISTEC RES","1","3","109","0.49","196","96.04","96.04"
"3","BISTEC RES","1","3","109","0.59","196","115.64","115.64"
"14","MOLIDA MIXTA","2","1","102","1","149","149","149"
"69","CHULETA AHUMADA","2","1","105","0.23","127","29.21","29.21"
"28","BISTEC REBANADO","1","3","105","0.37","135","49.95","49.95"
"66","ESPINAZO","2","3","109","0.98","71","69.58","69.58"
"5","COCIDO PURA CARNE","1","2","116","1.56","189","294.84","294.84"
"4","MOLIDA ESP","1","1","102","1.02","196","199.92","199.92"
"63","PIERNA DE CERDO","2","3","105","0.43","112","48.16","48.16"
"70","TOCINO","2","1","102","1","175","175","175"
"9","LENGUA RES","1","2","102","1.28","320","409.6","409.6"
"63","PIERNA DE CERDO","2","2","116","0.88","112","98.56","98.56"
"63","PIERNA DE CERDO","2","1","105","1.58","112","176.96","176.96"
"28","BISTEC REBANADO","1","3","102","0.51","135","68.85","68.85"
"69","CHULETA AHUMADA","2","1","102","0.57","127","72.39","72.39"
"54","TENDER","3","1","105","0.58","158","91.64","91.64"
"45","MILANESA POLLO","3","3","102","1.03","175","180.25","180.25"
"3","BISTEC RES","1","2","116","1.96","196","384.16","384.16"
"15","HIGADO RES","1","1","105","0.14","70","9.8","9.8"
"68","LOMO","2","1","105","0.52","119","61.88","61.88"
"14","MOLIDA MIXTA","2","3","102","1","149","149","149"
"69","CHULETA AHUMADA","2","3","109","0.35","127","44.45","44.45"
"28","BISTEC REBANADO","1","3","109","0.5","135","67.5","67.5"
"71","CHORIZO","2","3","109","0.49","122","59.78","59.78"
"14","MOLIDA MIXTA","2","3","109","0.55","149","81.95","81.95"
"112","FILETE RES","1","1","105","0.61","255","155.55","155.55"
"634","DEDOS DE QUESO","3","2","102","0.26","225","58.5","58.5"
"63","PIERNA DE CERDO","2","3","109","0.59","112","66.08","66.08"
"59","PALOMITAS DE POLLO","3","2","102","0.53","95","50.35","50.35"
"1","HUEVO","5","1","114","1","44","44","44"
"1","HUEVO","5","1","114","1","44","44","44"
"43","PIERNA Y MUSLO","3","2","102","2.09","40","83.6","83.6"
"3","BISTEC RES","1","3","109","0.46","196","90.16","90.16"
"64","COSTILLA DE CERDO","2","1","105","1.07","112","119.84","119.84"
"3","BISTEC RES","1","3","109","0.63","196","123.48","123.48"
"63","PIERNA DE CERDO","2","1","105","0.74","112","82.88","82.88"
"66","ESPINAZO","2","1","102","0.52","71","36.92","36.92"
"66","ESPINAZO","2","1","102","0.68","71","48.28","48.28"
"45","MILANESA POLLO","3","3","109","0.62","175","108.5","108.5"
"43","PIERNA Y MUSLO","3","2","102","2.35","40","94","94"
"63","PIERNA DE CERDO","2","3","109","0.6","112","67.2","67.2"
"43","PIERNA Y MUSLO","3","3","109","1.19","60","71.4","71.4"
"63","PIERNA DE CERDO","2","2","116","0.57","112","63.84","63.84"
"21","HAMBURGUESA RES","1","3","109","0.5","140","70","70"
"16","ARRACHERA MARINADA","1","1","105","1.54","210","323.4","323.4"
"14","MOLIDA MIXTA","2","1","102","0.4","149","59.6","59.6"
"63","PIERNA DE CERDO","2","2","116","0.99","112","110.88","110.88"
"28","BISTEC REBANADO","1","3","105","0.98","135","132.3","132.3"
"63","PIERNA DE CERDO","2","2","116","0.56","112","62.72","62.72"
"6","COCIDO SURTIDO","1","3","102","1.09","149","162.41","162.41"
"6","COCIDO SURTIDO","1","3","109","1.09","149","162.41","162.41"
"64","COSTILLA DE CERDO","2","1","105","0.98","112","109.76","109.76"
"23","DESHEBRAR RES","1","2","116","1.02","192","195.84","195.84"
"66","ESPINAZO","2","1","116","0.75","71","53.25","53.25"
"78","LENGUA DE CERDO","2","3","109","1.11","100","111","111"
"63","PIERNA DE CERDO","2","2","116","1.03","112","115.36","115.36"
"16","ARRACHERA MARINADA","1","3","109","1.05","210","220.5","220.5"
"66","ESPINAZO","2","1","105","1.26","71","89.46","89.46"
"63","PIERNA DE CERDO","2","1","105","1.21","112","135.52","135.52"
"70","TOCINO","2","1","109","0.12","175","21","21"
"67","CHAMORRO","2","1","105","1.01","68","68.68","68.68"
"78","LENGUA DE CERDO","2","2","116","4.2","100","420","420"
"71","CHORIZO","2","3","109","0.37","122","45.14","45.14"
"28","BISTEC REBANADO","1","3","102","1.52","135","205.2","205.2"
"78","LENGUA DE CERDO","2","1","105","0.56","100","56","56"
"43","PIERNA Y MUSLO","3","2","102","2.21","40","88.4","88.4"
"28","BISTEC REBANADO","1","2","116","4","135","540","540"
"79","CUERO CERDO","2","1","105","0.35","58","20.3","20.3"
"83","HUESO CARNUDO CERDO","2","1","102","3.37","12","40.44","40.44"
"6","COCIDO SURTIDO","1","3","105","1.5","149","223.5","223.5"
"6","COCIDO SURTIDO","1","3","105","1.08","149","160.92","160.92"
"28","BISTEC REBANADO","1","3","105","0.5","135","67.5","67.5"
"71","CHORIZO","2","3","105","0.51","122","62.22","62.22"
"69","CHULETA AHUMADA","2","3","105","0.24","127","30.48","30.48"
"96","CHICHARRON PRENSADO","2","1","102","1","170","170","170"
"66","ESPINAZO","2","3","105","1.11","71","78.81","78.81"
"45","MILANESA POLLO","3","3","109","0.33","175","57.75","57.75"
"50","PAPA FRANCESA","3","2","114","0.19","75","14.25","14.25"
"63","PIERNA DE CERDO","2","3","105","1.08","112","120.96","120.96"
"4","MOLIDA ESP","1","1","102","1","196","196","196"
"1","HUEVO","5","2","114","1.02","44","44.88","44.88"
"57","ALITAS ADOBADAS","3","1","102","1.04","120","124.8","124.8"
"18","PEINECILLO","1","3","105","0.75","198","148.5","148.5"
"63","PIERNA DE CERDO","2","3","105","1.27","112","142.24","142.24"
"69","CHULETA AHUMADA","2","1","102","0.63","127","80.01","80.01"
"66","ESPINAZO","2","3","105","0.63","71","44.73","44.73"
"28","BISTEC REBANADO","1","1","116","1.55","135","209.25","209.25"
"64","COSTILLA DE CERDO","2","3","105","0.42","112","47.04","47.04"
"4","MOLIDA ESP","1","1","116","0.47","196","92.12","92.12"
"44","PECHUGA SIN HUESO","3","2","116","0.83","175","145.25","145.25"
"63","PIERNA DE CERDO","2","3","105","0.43","112","48.16","48.16"
"21","HAMBURGUESA RES","1","3","105","0.51","140","71.4","71.4"
"76","CHICHARRON","2","3","116","0.14","295","41.3","41.3"
"70","TOCINO","2","1","105","0.19","175","33.25","33.25"
"14","MOLIDA MIXTA","2","1","105","0.51","149","75.99","75.99"
"19","PICAÑA","1","3","116","0.24","198","47.52","47.52"
"16","ARRACHERA MARINADA","1","3","116","0.23","210","48.3","48.3"
"28","BISTEC REBANADO","1","3","105","0.74","135","99.9","99.9"
"16","ARRACHERA MARINADA","1","3","116","0.11","210","23.1","23.1"
"42","PECHUGA CON HUESO","3","2","116","0.49","138","67.62","67.62"
"42","PECHUGA CON HUESO","3","1","102","0.98","138","135.24","135.24"
"18","PEINECILLO","1","3","105","1.48","198","293.04","293.04"
"43","PIERNA Y MUSLO","3","2","116","0.47","60","28.2","28.2"
"41","POLLO CANAL","3","2","116","2.47","73","180.31","180.31"
"23","DESHEBRAR RES","1","1","102","0.26","192","49.92","49.92"
"14","MOLIDA MIXTA","2","1","102","1.01","149","150.49","150.49"
"44","PECHUGA SIN HUESO","3","1","102","0.39","175","68.25","68.25"
"16","ARRACHERA MARINADA","1","3","105","1.25","210","262.5","262.5"
"29","MENUDO","1","3","102","1.96","85","166.6","166.6"
"18","PEINECILLO","1","1","102","0.54","198","106.92","106.92"
"64","COSTILLA DE CERDO","2","1","102","1.55","112","173.6","173.6"
